usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
-0.003368333711055,0.004365675131627,0.006507615156738,0.0128392734948996,-0.0111403511261372,-0.0076239251106589
-0.0022998428995786,0.0117790857566975,0.0039561281592161,0.007175838070071,0.0013170894231944,0.0
-0.0063519774709348,0.0101088215605829,-0.0003590019783663,0.0081383969029713,0.0236567549642936,0.002547772078798
0.0063519774709348,0.0123678811584575,-0.0035971261808498,0.0024286593601265,0.0077628335892114,0.0
0.0005035427937924,-0.0042183474297639,0.0025193463028534,0.0076520711682301,0.0195775119236012,0.0050761530318608
0.0010781672203454,-0.0079790119503204,0.0139213385186085,0.0119642503917705,-0.0081633106391612,-0.023048395436291
0.0022962122603502,0.0145518229393886,-0.0042628838977529,0.000396353552553,0.0040899852515252,0.0154244703256321
-0.0044537104003714,0.007530786309319,-0.0032091309409487,-0.0010407633203111,0.0306099025660553,0.0045813264145619
0.0095653370510906,0.0024977117813547,-0.0010720029613349,-0.0003471619545369,0.0042540325472248,0.0136193782322839
0.0031682207943928,0.0161666142167202,-0.006456263459456,-0.0025826973728388,0.0386607765981263,0.0044988828692602
0.007224339090853,-0.007555843588765,-0.0007199424357047,-0.0089919678704495,0.0078454564840999,-0.0176105180086354
0.0028188884064204,0.009190899610151,-0.0032461705692385,-0.0020092431915239,-0.0525889768979954,0.0050633019565466
-0.0014084509370582,-0.0075434527795525,0.0,-0.0070643143717388,0.025302554664786,0.0081735758406411
0.0028149209298098,-0.00214219046563,-0.0007228045128568,0.0050510259928833,-0.0344966126869925,0.0241273689476804
0.0037876176304409,-0.0169693176837233,-0.0003615982682685,-0.0030275530240377,-0.0296850417365073,-0.0024479816386406
-0.0046312622249107,-0.0172622534979378,-0.0018099552452399,0.0006062443350274,0.0129196692298969,0.0073260400920736
0.0057507697585703,0.0105282213165933,-0.0007249003579481,-0.0040485885260002,0.0619129734569194,-0.0171783365350846
0.0032813238503912,0.0013504185175747,-0.003268570188001,0.0016214028683889,0.0140271148559976,0.0003535442851037
0.0147371816522869,-0.0018572831003753,0.0018171911233544,0.0014165741516878,-0.0243807053476055,0.0010598835120427
0.0013726838119723,-0.0049132236066471,-0.0105859721912562,-0.0105713527676891,0.0032655513656441,0.0003530450169062
0.0061538655743782,-0.006132856701015,0.0036630077587371,0.0085470605784585,-0.030391988604733,0.0003529204201093
-0.0027303771228575,-0.0011969090814192,0.0058330460684929,0.0076706068471565,-0.0462727123306785,0.000352795911227
-0.0089255656055042,-0.0066947713470861,0.0079652846912035,0.0010049242127987,-0.0328538248710783,0.0003526714901651
-0.0015183935555789,-0.0219405908438856,0.0,0.0010039153538672,0.0059347355198142,0.0010572688209533
-0.0047078458595191,0.0029885091799775,0.0153876716621548,0.0073978144043702,0.0039370129593399,0.0003521746822805
0.0069156568846657,0.0156743017603986,-0.0096343296504439,-0.0035921012482105,-0.0428159041985081,0.000352050698936
