"Date","Price","Open","High","Low","Vol.","Change %"
"25-02-2013","5,100","5,100","5,100","5,100","3.10K","8.51%"
"21-02-2013","4,700","4,700","4,800","4,700","7.40K","-9.62%"
"20-02-2013","5,200","5,200","5,200","5,200","0.30K","-8.77%"
"19-02-2013","5,700","5,700","5,700","5,700","2.90K","-9.52%"
"18-02-2013","6,300","6,300","6,300","6,300","1.10K","-10.00%"
"01-02-2013","7,000","7,000","7,000","7,000","0.10K","-7.89%"
"16-01-2013","7,600","7,600","7,600","7,600","0.10K","-9.52%"
"05-10-2012","8,400","8,400","8,400","8,400","0.10K","5.00%"
"25-09-2012","8,000","8,000","8,000","8,000","0.10K","-5.88%"
"11-09-2012","8,500","8,500","8,500","8,500","0.10K","4.94%"
"13-08-2012","8,100","8,100","8,100","8,100","0.10K","-6.90%"
"06-08-2012","8,700","8,700","8,700","8,700","0.10K","4.82%"
"25-07-2012","8,300","8,300","8,300","8,300","0.10K","6.41%"
"19-07-2012","7,800","7,900","7,900","6,900","0.70K","5.41%"
"06-07-2012","7,400","7,400","7,400","7,400","0.10K","5.71%"
"03-07-2012","7,000","7,000","7,000","7,000","0.10K","2.94%"
"28-06-2012","6,800","6,800","6,800","6,800","0.10K","4.62%"
"26-06-2012","6,500","6,500","6,500","6,500","0.10K","4.84%"
"25-06-2012","6,200","6,200","6,200","6,200","0.10K","3.33%"
"14-06-2012","6,000","6,100","6,100","6,000","1.00K","-3.23%"
"12-06-2012","6,200","6,200","6,200","6,200","1.20K","-6.06%"
"08-06-2012","6,600","6,200","6,600","6,100","3.90K","1.54%"
"07-06-2012","6,500","6,500","6,500","6,500","0.40K","6.56%"
"06-06-2012","6,100","6,200","6,200","6,100","1.10K","-6.15%"
"04-06-2012","6,500","6,500","6,500","6,500","0.10K","4.84%"
"01-06-2012","6,200","6,300","6,300","6,200","0.30K","0.00%"
"31-05-2012","6,200","6,300","6,300","6,200","2.60K","-6.06%"
"29-05-2012","6,600","6,600","6,600","6,600","0.10K","4.76%"
"28-05-2012","6,300","6,400","6,400","6,300","0.70K","-4.55%"
"24-05-2012","6,600","6,600","6,600","6,600","1.30K","-4.35%"
"23-05-2012","6,900","6,800","6,900","6,800","0.50K","-2.82%"
"22-05-2012","7,100","7,100","7,100","7,100","0.10K","4.41%"
"21-05-2012","6,800","6,800","6,800","6,800","0.10K","6.25%"
"18-05-2012","6,400","6,800","6,800","6,400","0.60K","0.00%"
"17-05-2012","6,400","6,900","7,100","6,400","6.50K","-4.48%"
"16-05-2012","6,700","6,300","6,700","6,300","5.60K","6.35%"
"15-05-2012","6,300","6,300","6,500","6,300","1.80K","-4.55%"
"14-05-2012","6,600","6,800","6,800","6,600","2.20K","-5.71%"
"11-05-2012","7,000","6,700","7,000","6,600","1.70K","2.94%"
"10-05-2012","6,800","6,800","7,200","6,800","0.90K","-4.23%"
"09-05-2012","7,100","7,200","7,500","7,100","11.30K","-6.58%"
"08-05-2012","7,600","7,600","7,600","7,600","7.20K","-6.17%"
"04-05-2012","8,100","8,500","8,500","8,000","2.40K","1.25%"
